industry_code,industry_name,year,med_sales,med_ar,med_dso,med_ar_turnover,med_pct_over6m,prov_cov,writeoff_cov
132,Warehousing & storage,2012,8.4619,1.1879,52.629668049792535,6.935251798561152,0.12524138438155935,0.12441314553990611,0.11971830985915492
132,Warehousing & storage,2013,8.7309,1.0826,59.249299897344144,6.160410344635332,0.12061576139246041,0.1162280701754386,0.1206140350877193
132,Warehousing & storage,2014,8.06455,1.2325,56.10600125385518,6.505542933785891,0.1371777703381319,0.12643678160919541,0.11685823754789272
132,Warehousing & storage,2015,8.130500000000001,1.0921,56.80174135356691,6.425859336389509,0.14054909163234638,0.12949640287769784,0.10971223021582734
132,Warehousing & storage,2016,8.2868,1.0861999999999998,60.82785334654535,6.000540540540541,0.12287844823642435,0.135678391959799,0.10050251256281408
132,Warehousing & storage,2017,8.7691,1.19305,63.751670603510505,5.725340172961536,0.14426777027517607,0.13680781758957655,0.10749185667752444
132,Warehousing & storage,2018,10.635,1.38955,60.67314411591842,6.015841198251622,0.11601604143910571,0.1421875,0.11875
132,Warehousing & storage,2019,10.747900000000001,1.27665,56.95974925767073,6.408033826638478,0.13391108499804152,0.14797507788161993,0.12305295950155763
132,Warehousing & storage,2020,11.1795,1.2656,59.20051672168797,6.165486725663716,0.13045645842699127,0.168,0.1232
132,Warehousing & storage,2021,10.9928,1.2652,63.32003988035893,5.764367816091954,0.22088222511951328,0.14705882352941177,0.13398692810457516
132,Warehousing & storage,2022,13.4003,1.2001,48.76334740501614,7.485130111524164,0.1401865047945808,0.14948453608247422,0.14261168384879724
133,hotel industry,2012,2.639,0.2464,24.248714402717543,15.05234438156831,0.1815029390620375,0.11267605633802817,0.12441314553990611
133,hotel industry,2013,2.6864,0.2518,26.36999858617277,13.841487279843443,0.1838,0.13480392156862744,0.125
133,hotel industry,2014,3.3386,0.2196,25.074324026346545,14.556744930165127,0.18683157540571088,0.13095238095238096,0.14285714285714285
133,hotel industry,2015,2.78305,0.2114,21.873848042017535,16.688828194962923,0.2413793103448276,0.09631147540983606,0.12090163934426229
133,hotel industry,2016,2.4395,0.2119,23.913305496965258,15.2634691195795,0.18967203249586279,0.1053639846743295,0.10153256704980843
133,hotel industry,2017,2.7759,0.2154,23.60160978750805,15.465046803425611,0.17249893371968014,0.1436893203883495,0.1029126213592233
133,hotel industry,2018,3.2774,0.2384,25.81457569502038,14.139778837696227,0.20138145870119084,0.1378640776699029,0.0912621359223301
133,hotel industry,2019,3.2830500000000002,0.23170000000000002,23.983188972711183,15.218993621545003,0.16999260901699925,0.17227722772277226,0.09504950495049505
133,hotel industry,2020,2.9509,0.1977,21.63295927272396,16.87246698194114,0.21430794465239517,0.1663286004056795,0.09127789046653144
133,hotel industry,2021,1.2996,0.1374,34.21875,10.666666666666666,0.42995700429957007,0.1522633744855967,0.0823045267489712
133,hotel industry,2022,2.3005,0.1738,23.556097629932566,15.494933764316812,0.3032119914346895,0.1390728476821192,0.09492273730684327
134,publishing ,2012,18.6847,4.2505,88.5393094073024,4.122462694179272,0.16177011146268078,0.34285714285714286,0.38571428571428573
134,publishing ,2013,24.7439,5.0382,100.64285351063424,3.6266857235067658,0.16664369563414055,0.38596491228070173,0.38596491228070173
134,publishing ,2014,17.0535,4.7021999999999995,102.38403726927274,3.5699335094881057,0.1493144779985928,0.3582089552238806,0.4626865671641791
134,publishing ,2015,10.292300000000001,3.55405,91.95713284993495,3.969499549724387,0.1633922203748404,0.2804878048780488,0.45121951219512196
134,publishing ,2016,9.8759,2.9155,88.18053483167023,4.139235497910696,0.18693599337687256,0.29069767441860467,0.45348837209302323
134,publishing ,2017,10.7229,3.4471499999999997,93.7917497228607,3.89160028551035,0.21403167868507605,0.3103448275862069,0.40229885057471265
134,publishing ,2018,11.181,4.1448,105.14752388786246,3.471313317746451,0.21767563030242187,0.31868131868131866,0.3516483516483517
134,publishing ,2019,7.521699999999999,3.79685,109.78188419787793,3.324777272228687,0.1945333503449407,0.26373626373626374,0.34065934065934067
134,publishing ,2020,8.30185,3.7632,123.08513323361728,2.9704692177084238,0.29118718690672707,0.3146067415730337,0.39325842696629215
